,close,high,low,open,symbol,volume,id,key,subkey,updated,changeOverTime,marketChangeOverTime,uOpen,uClose,uHigh,uLow,uVolume,fOpen,fClose,fHigh,fLow,fVolume,date,change,changePercent
2021-03-22,392.59,394.07,389.97,390.03,SPY,73778646,HISTORICAL_PRICES,SPY,,1648509539000,1.7721367038553875,1.7721367038553875,390.03,392.59,394.07,389.97,73778646,384.9637,387.4904,388.9512,384.9045,73778646,"Mar 22, 21",3.109999999999957,0.008
2021-03-23,389.5,393.46,388.66,391.91,SPY,90686552,HISTORICAL_PRICES,SPY,,1648509789000,1.7503177517299815,1.7503177517299815,391.91,389.5,393.46,388.66,90686552,386.8193,384.4406,388.3491,383.6115,90686552,"Mar 23, 21",-3.089999999999975,-0.0079
2021-03-24,387.52,392.75,387.47,391,SPY,97588644,HISTORICAL_PRICES,SPY,,1648509419000,1.7363366756107892,1.7363366756107892,391,387.52,392.75,387.47,97588644,385.9211,382.4863,387.6484,382.4369,97588644,"Mar 24, 21",-1.9800000000000182,-0.0051
2021-03-25,389.7,390.55,383.9,385.98,SPY,116128622,HISTORICAL_PRICES,SPY,,1648509539000,1.751729981641011,1.751729981641011,385.98,389.7,390.55,383.9,116128622,380.9663,384.638,385.4769,378.9133,116128622,"Mar 25, 21",2.180000000000007,0.0056
2021-03-26,395.98,396.41,390.29,390.93,SPY,114409114,HISTORICAL_PRICES,SPY,,1648509657000,1.796074000847338,1.796074000847338,390.93,395.98,396.41,390.29,114409114,385.852,390.8364,391.2608,385.2203,114409114,"Mar 26, 21",6.28000000000003,0.0161
2021-03-29,395.78,396.75,392.81,394.4,SPY,108107626,HISTORICAL_PRICES,SPY,,1648509769000,1.7946617709363082,1.7946617709363082,394.4,395.78,396.75,392.81,108107626,389.2769,390.639,391.5964,387.7076,108107626,"Mar 29, 21",-0.20000000000004547,-0.0005
2021-03-30,394.73,395.45,393.02,394.42,SPY,76262249,HISTORICAL_PRICES,SPY,,1648509715000,1.7872475639034036,1.7872475639034036,394.42,394.73,395.45,393.02,76262249,389.2967,389.6026,390.3133,387.9148,76262249,"Mar 30, 21",-1.0499999999999545,-0.0027
2021-03-31,396.33,398,395.31,395.34,SPY,112734214,HISTORICAL_PRICES,SPY,,1648509635000,1.7985454031916395,1.7985454031916395,395.34,396.33,398,395.31,112734214,390.2047,391.1819,392.8302,390.1751,112734214,"Mar 31, 21",1.599999999999966,0.0041
2021-04-01,400.61,400.67,398.18,398.4,SPY,99682876,HISTORICAL_PRICES,SPY,,1648509378000,1.8287671232876712,1.8287671232876712,398.4,400.61,400.67,398.18,99682876,393.225,395.4063,395.4655,393.0078,99682876,"Apr 1, 21",4.28000000000003,0.0108
2021-04-05,406.36,406.94,403.38,403.46,SPY,91684764,HISTORICAL_PRICES,SPY,,1648509491000,1.8693687332297697,1.8693687332297697,403.46,406.36,406.94,403.38,91684764,398.2192,401.0816,401.654,398.1403,91684764,"Apr 5, 21",5.75,0.0144
2021-04-06,406.12,407.24,405.4,405.76,SPY,62020953,HISTORICAL_PRICES,SPY,,1648509447000,1.8676740573365342,1.8676740573365342,405.76,406.12,407.24,405.4,62020953,400.4894,400.8447,401.9501,400.134,62020953,"Apr 6, 21",-0.2400000000000091,-0.0006
2021-04-07,406.59,406.96,405.45,405.94,SPY,55836280,HISTORICAL_PRICES,SPY,,1648509715000,1.8709927976274534,1.8709927976274534,405.94,406.59,406.96,405.45,55836280,400.667,401.3086,401.6738,400.1834,55836280,"Apr 7, 21",0.46999999999997044,0.0012
2021-04-08,408.52,408.58,406.93,407.93,SPY,57863114,HISTORICAL_PRICES,SPY,,1648509378000,1.8846208162688884,1.8846208162688884,407.93,408.52,408.58,406.93,57863114,402.6312,403.2135,403.2727,401.6442,57863114,"Apr 8, 21",1.9300000000000068,0.0047
2021-04-09,411.49,411.67,408.26,408.39,SPY,61104559,HISTORICAL_PRICES,SPY,,1648509397000,1.9055924304476768,1.9055924304476768,408.39,411.49,411.67,408.26,61104559,403.0852,406.1449,406.3226,402.9569,61104559,"Apr 9, 21",2.9700000000000273,0.0073
2021-04-12,411.64,411.93,410.2,410.85,SPY,56704899,HISTORICAL_PRICES,SPY,,1648509527000,1.9066516028809488,1.9066516028809488,410.85,411.64,411.93,410.2,56704899,405.5132,406.293,406.5792,404.8717,56704899,"Apr 12, 21",0.14999999999997726,0.0004
2021-04-13,412.86,413.529,411.12,411.53,SPY,56550988,HISTORICAL_PRICES,SPY,,1648509527000,1.915266205338229,1.915266205338229,411.53,412.86,413.529,411.12,56550988,406.1844,407.4971,408.1574,405.7797,56550988,"Apr 13, 21",1.2200000000000273,0.003
2021-04-14,411.45,413.96,410.87,412.83,SPY,61659907,HISTORICAL_PRICES,SPY,,1648509491000,1.9053099844654708,1.9053099844654708,412.83,411.45,413.96,410.87,61659907,407.4675,406.1054,408.5828,405.533,61659907,"Apr 14, 21",-1.410000000000025,-0.0034
2021-04-15,415.87,416.16,413.69,413.74,SPY,60229842,HISTORICAL_PRICES,SPY,,1648509419000,1.9365202654992233,1.9365202654992233,413.74,415.87,416.16,413.69,60229842,408.3657,410.468,410.7543,408.3164,60229842,"Apr 15, 21",4.420000000000016,0.0107
2021-04-16,417.26,417.91,415.73,417.25,SPY,82037278,HISTORICAL_PRICES,SPY,,1648509635000,1.9463352633808781,1.9463352633808781,417.25,417.26,417.91,415.73,82037278,411.8301,411.84,412.4815,410.3299,82037278,"Apr 16, 21",1.3899999999999864,0.0033
2021-04-19,415.21,416.74,413.79,416.26,SPY,78498496,HISTORICAL_PRICES,SPY,,1648509539000,1.9318599067928257,1.9318599067928257,416.26,415.21,416.74,413.79,78498496,410.853,409.8166,411.3267,408.4151,78498496,"Apr 19, 21",-2.0500000000000114,-0.0049
2021-04-20,412.17,415.0859,410.59,413.91,SPY,81851828,HISTORICAL_PRICES,SPY,,1648509789000,1.9103940121451772,1.9103940121451772,413.91,412.17,415.0859,410.59,81851828,408.5335,406.8161,409.6941,405.2566,81851828,"Apr 20, 21",-3.0399999999999636,-0.0073
2021-04-21,416.07,416.29,411.36,411.51,SPY,66792983,HISTORICAL_PRICES,SPY,,1648509715000,1.9379324954102526,1.9379324954102526,411.51,416.07,416.29,411.36,66792983,406.1647,410.6654,410.8826,406.0166,66792983,"Apr 21, 21",3.8999999999999773,0.0095
2021-04-22,412.27,416.78,411.13,415.89,SPY,97582788,HISTORICAL_PRICES,SPY,,1648509789000,1.9111001271006918,1.9111001271006918,415.89,412.27,416.78,411.13,97582788,410.4878,406.9148,411.3662,405.7896,97582788,"Apr 22, 21",-3.8000000000000114,-0.0091
2021-04-23,416.74,418.25,412.79,412.87,SPY,73276195,HISTORICAL_PRICES,SPY,,1648509419000,1.9426634656122017,1.9426634656122017,412.87,416.74,418.25,412.79,73276195,407.507,411.3267,412.8171,407.428,73276195,"Apr 23, 21",4.470000000000027,0.0108
2021-04-26,417.61,418.22,416.8111,417.44,SPY,52182392,HISTORICAL_PRICES,SPY,,1648509715000,1.9488066657251801,1.9488066657251801,417.44,417.61,418.22,416.8111,52182392,412.0176,412.1854,412.7875,411.3969,52182392,"Apr 26, 21",0.8700000000000045,0.0021
2021-04-27,417.52,418.14,416.3,417.93,SPY,51303056,HISTORICAL_PRICES,SPY,,1648509600000,1.9481711622652165,1.9481711622652165,417.93,417.52,418.14,416.3,51303056,412.5013,412.0966,412.7085,410.8925,51303056,"Apr 27, 21",-0.09000000000003183,-0.0002
2021-04-28,417.4,419.01,416.9,417.81,SPY,51238854,HISTORICAL_PRICES,SPY,,1648509769000,1.9473238243185989,1.9473238243185989,417.81,417.4,419.01,416.9,51238854,412.3828,411.9782,413.5672,411.4847,51238854,"Apr 28, 21",-0.12000000000000455,-0.0003
2021-04-29,420.06,420.72,416.44,420.32,SPY,78544329,HISTORICAL_PRICES,SPY,,1648509635000,1.9661064821352916,1.9661064821352916,420.32,420.06,420.72,416.44,78544329,414.8602,414.6036,415.255,411.0306,78544329,"Apr 29, 21",2.660000000000025,0.0064
2021-04-30,417.3,418.54,416.34,417.63,SPY,85527030,HISTORICAL_PRICES,SPY,,1648509539000,1.9466177093630843,1.9466177093630843,417.63,417.3,418.54,416.34,85527030,412.2052,411.8795,413.1034,410.9319,85527030,"Apr 30, 21",-2.759999999999991,-0.0066
2021-05-03,418.2,419.84,417.665,419.43,SPY,68128289,HISTORICAL_PRICES,SPY,,1648509491000,1.952972743962717,1.952972743962717,419.43,418.2,419.84,417.665,68128289,413.9818,412.7678,414.3865,412.2397,68128289,"May 3, 21",0.8999999999999773,0.0022
2021-05-04,415.62,416.6,411.67,416.07,SPY,101591166,HISTORICAL_PRICES,SPY,,1648509600000,1.9347549781104363,1.9347549781104363,416.07,415.62,416.6,411.67,101591166,410.6654,410.2213,411.1886,406.3226,101591166,"May 4, 21",-2.579999999999984,-0.0062
2021-05-05,415.75,417.63,415.15,417.38,SPY,39960661,HISTORICAL_PRICES,SPY,,1648509657000,1.9356729275526054,1.9356729275526054,417.38,415.75,417.63,415.15,39960661,411.9584,410.3496,412.2052,409.7574,39960661,"May 5, 21",0.12999999999999545,0.0003
2021-05-06,419.07,419.21,413.675,415.83,SPY,74321368,HISTORICAL_PRICES,SPY,,1648509527000,1.9591159440756953,1.9591159440756953,415.83,419.07,419.21,413.675,74321368,410.4286,413.6265,413.7647,408.3015,74321368,"May 6, 21",3.319999999999993,0.008
2021-05-07,422.12,422.815,419.16,419.89,SPY,67733790,HISTORICAL_PRICES,SPY,,1648509635000,1.9806524502188956,1.9806524502188956,419.89,422.12,422.815,419.16,67733790,414.4358,416.6369,417.3228,413.7153,67733790,"May 7, 21",3.0500000000000114,0.0073
2021-05-10,417.94,422.74,417.81,422.5,SPY,81852446,HISTORICAL_PRICES,SPY,,1648509557000,1.9511368450783786,1.9511368450783786,422.5,417.94,422.74,417.81,81852446,417.0119,412.5111,417.2488,412.3828,81852446,"May 10, 21",-4.180000000000007,-0.0099
2021-05-11,414.21,415.27,410.06,413.1,SPY,116887975,HISTORICAL_PRICES,SPY,,1648509491000,1.9247987572376781,1.9247987572376781,413.1,414.21,415.27,410.06,116887975,407.734,408.8296,409.8758,404.7335,116887975,"May 11, 21",-3.730000000000018,-0.0089
2021-05-12,405.41,412.59,404,411.23,SPY,134811046,HISTORICAL_PRICES,SPY,,1648509732000,1.8626606411523796,1.8626606411523796,411.23,405.41,412.59,404,134811046,405.8883,400.1439,407.2306,398.7522,134811046,"May 12, 21",-8.799999999999955,-0.0212
2021-05-13,410.28,412.35,407.02,407.07,SPY,106393963,HISTORICAL_PRICES,SPY,,1648509769000,1.897048439485948,1.897048439485948,407.07,410.28,412.35,407.02,106393963,401.7823,404.9506,406.9938,401.733,106393963,"May 13, 21",4.869999999999948,0.012
2021-05-14,416.58,417.49,413.18,413.21,SPY,82201629,HISTORICAL_PRICES,SPY,,1648509527000,1.941533681683378,1.941533681683378,413.21,416.58,417.49,413.18,82201629,407.8426,411.1688,412.067,407.813,82201629,"May 14, 21",6.300000000000011,0.0154
2021-05-17,415.52,416.39,413.36,415.39,SPY,65129221,HISTORICAL_PRICES,SPY,,1648509769000,1.9340488631549213,1.9340488631549213,415.39,415.52,416.39,413.36,65129221,409.9943,410.1226,410.9813,407.9906,65129221,"May 17, 21",-1.0600000000000023,-0.0025
2021-05-18,411.94,416.06,411.77,415.8,SPY,59810238,HISTORICAL_PRICES,SPY,,1648509539000,1.908769947747493,1.908769947747493,415.8,411.94,416.06,411.77,59810238,410.3989,406.5891,410.6556,406.4213,59810238,"May 18, 21",-3.579999999999984,-0.0086
2021-05-19,410.86,411.05,405.33,406.92,SPY,106467052,HISTORICAL_PRICES,SPY,,1648509557000,1.9011439062279338,1.9011439062279338,406.92,410.86,411.05,405.33,106467052,401.6343,405.5231,405.7106,400.0649,106467052,"May 19, 21",-1.079999999999984,-0.0026
2021-05-20,415.28,416.625,411.67,411.8,SPY,78022218,HISTORICAL_PRICES,SPY,,1648509657000,1.9323541872616858,1.9323541872616858,411.8,415.28,416.625,411.67,78022218,406.4509,409.8857,411.2132,406.3226,78022218,"May 20, 21",4.419999999999959,0.0108
2021-05-21,414.94,418.2,414.45,416.87,SPY,76578662,HISTORICAL_PRICES,SPY,,1648509769000,1.9299533964129358,1.9299533964129358,416.87,414.94,418.2,414.45,76578662,411.455,409.5501,412.7678,409.0665,76578662,"May 21, 21",-0.339999999999975,-0.0008
2021-05-24,419.17,420.32,417.08,417.34,SPY,51376702,HISTORICAL_PRICES,SPY,,1648509557000,1.9598220590312103,1.9598220590312103,417.34,419.17,420.32,417.08,51376702,411.9189,413.7252,414.8602,411.6623,51376702,"May 24, 21",4.230000000000018,0.0102
2021-05-25,418.24,420.71,417.62,420.33,SPY,57451396,HISTORICAL_PRICES,SPY,,1648509732000,1.953255189944923,1.953255189944923,420.33,418.24,420.71,417.62,57451396,414.8701,412.8073,415.2452,412.1953,57451396,"May 25, 21",-0.9300000000000068,-0.0022
2021-05-26,419.07,419.61,417.76,418.87,SPY,43088618,HISTORICAL_PRICES,SPY,,1648509715000,1.9591159440756953,1.9591159440756953,418.87,419.07,419.61,417.76,43088618,413.4291,413.6265,414.1595,412.3335,43088618,"May 26, 21",0.8299999999999841,0.002
2021-05-27,419.29,420.72,418.9851,420.17,SPY,56707677,HISTORICAL_PRICES,SPY,,1648509635000,1.960669396977828,1.960669396977828,420.17,419.29,420.72,418.9851,56707677,414.7122,413.8436,415.255,413.5427,56707677,"May 27, 21",0.22000000000002728,0.0005
2021-05-28,420.04,421.25,419.79,420.97,SPY,58520164,HISTORICAL_PRICES,SPY,,1648509447000,1.9659652591441887,1.9659652591441887,420.97,420.04,421.25,419.79,58520164,415.5018,414.5839,415.7782,414.3371,58520164,"May 28, 21",0.75,0.0018
2021-06-01,419.67,422.72,419.2,422.57,SPY,54216625,HISTORICAL_PRICES,SPY,,1648509447000,1.963352633808784,1.963352633808784,422.57,419.67,422.72,419.2,54216625,417.081,414.2187,417.2291,413.7548,54216625,"Jun 1, 21",-0.37000000000000455,-0.0009
2021-06-02,420.33,421.23,419.29,420.37,SPY,49097061,HISTORICAL_PRICES,SPY,,1648509695000,1.9680129925151812,1.9680129925151812,420.37,420.33,421.23,419.29,49097061,414.9096,414.8701,415.7584,413.8436,49097061,"Jun 2, 21",0.6599999999999682,0.0016
2021-06-03,418.77,419.99,416.28,417.85,SPY,58138763,HISTORICAL_PRICES,SPY,,1648509527000,1.956997599209151,1.956997599209151,417.85,418.77,419.99,416.28,58138763,412.4223,413.3304,414.5345,410.8727,58138763,"Jun 3, 21",-1.5600000000000023,-0.0037
2021-06-04,422.6,422.92,418.8422,420.75,SPY,55938789,HISTORICAL_PRICES,SPY,,1648509527000,1.9840418020053665,1.9840418020053665,420.75,422.6,422.92,418.8422,55938789,415.2846,417.1106,417.4265,413.4016,55938789,"Jun 4, 21",3.830000000000041,0.0091
2021-06-07,422.19,422.78,421.19,422.59,SPY,51555032,HISTORICAL_PRICES,SPY,,1648509635000,1.981146730687756,1.981146730687756,422.59,422.19,422.78,421.19,51555032,417.1007,416.7059,417.2883,415.7189,51555032,"Jun 7, 21",-0.410000000000025,-0.001
2021-06-08,422.28,423.21,420.32,423.11,SPY,47134279,HISTORICAL_PRICES,SPY,,1648509789000,1.981782234147719,1.981782234147719,423.11,422.28,423.21,420.32,47134279,417.614,416.7948,417.7127,414.8602,47134279,"Jun 8, 21",0.08999999999997499,0.0002
2021-06-09,421.65,423.26,421.41,423.18,SPY,48436342,HISTORICAL_PRICES,SPY,,1648509378000,1.977333709927976,1.977333709927976,423.18,421.65,423.26,421.41,48436342,417.6831,416.173,417.762,415.9361,48436342,"Jun 9, 21",-0.6299999999999955,-0.0015
2021-06-10,423.61,424.63,421.55,422.96,SPY,51020147,HISTORICAL_PRICES,SPY,,1648509600000,1.9911735630560656,1.9911735630560656,422.96,423.61,424.63,421.55,51020147,417.4659,418.1075,419.1142,416.0743,51020147,"Jun 10, 21",1.9600000000000364,0.0046
2021-06-11,424.31,424.43,422.82,424.2,SPY,45570828,HISTORICAL_PRICES,SPY,,1648509397000,1.9961163677446687,1.9961163677446687,424.2,424.31,424.43,422.82,45570828,418.6898,418.7984,418.9168,417.3278,45570828,"Jun 11, 21",0.6999999999999886,0.0017
2021-06-14,425.26,425.37,423.1,424.43,SPY,42358478,HISTORICAL_PRICES,SPY,,1648509527000,2.002824459822059,2.002824459822059,424.43,425.26,425.37,423.1,42358478,418.9168,419.7361,419.8446,417.6041,42358478,"Jun 14, 21",0.9499999999999886,0.0022
2021-06-15,424.48,425.46,423.54,425.42,SPY,51508508,HISTORICAL_PRICES,SPY,,1648509635000,1.997316763169044,1.997316763169044,425.42,424.48,425.46,423.54,51508508,419.894,418.9662,419.9335,418.0384,51508508,"Jun 15, 21",-0.7799999999999727,-0.0018
2021-06-16,422.11,424.87,419.92,424.63,SPY,80386082,HISTORICAL_PRICES,SPY,,1648509447000,1.9805818387233443,1.9805818387233443,424.63,422.11,424.87,419.92,80386082,419.1142,416.627,419.3511,414.4654,80386082,"Jun 16, 21",-2.3700000000000045,-0.0056
2021-06-17,421.97,423.02,419.32,421.67,SPY,90949659,HISTORICAL_PRICES,SPY,,1648509378000,1.9795932777856236,1.9795932777856236,421.67,421.97,423.02,419.32,90949659,416.1927,416.4888,417.5252,413.8732,90949659,"Jun 17, 21",-0.13999999999998636,-0.0003
2021-06-18,414.92,417.8281,414.7,417.09,SPY,118676302,HISTORICAL_PRICES,SPY,,1648509378000,1.9298121734218332,1.9298121734218332,417.09,414.92,417.8281,414.7,118676302,413.0189,410.8701,413.7498,410.6522,118676302,"Jun 18, 21",-7.050000000000011,-0.0167
2021-06-21,420.86,421.06,415.93,416.8,SPY,72822028,HISTORICAL_PRICES,SPY,,1648509397000,1.9717554017794097,1.9717554017794097,416.8,420.86,421.06,415.93,72822028,412.7317,416.7521,416.9501,411.8702,72822028,"Jun 21, 21",5.939999999999998,0.0143
2021-06-22,423.11,424,420.08,420.85,SPY,57700303,HISTORICAL_PRICES,SPY,,1648509715000,1.9876429882784918,1.9876429882784918,420.85,423.11,424,420.08,57700303,416.7422,418.9801,419.8614,415.9797,57700303,"Jun 22, 21",2.25,0.0053
2021-06-23,422.6,424.05,422.51,423.19,SPY,49445414,HISTORICAL_PRICES,SPY,,1648509447000,1.9840418020053665,1.9840418020053665,423.19,422.6,424.05,422.51,49445414,419.0593,418.4751,419.9109,418.386,49445414,"Jun 23, 21",-0.5099999999999909,-0.0012
2021-06-24,425.1,425.55,424.62,424.89,SPY,45110288,HISTORICAL_PRICES,SPY,,1648509539000,2.0016946758932357,2.0016946758932357,424.89,425.1,425.55,424.62,45110288,420.7427,420.9507,421.3963,420.4754,45110288,"Jun 24, 21",2.5,0.0059
2021-06-25,426.61,427.0943,425.55,425.9,SPY,58129525,HISTORICAL_PRICES,SPY,,1648509732000,2.0123570117215084,2.0123570117215084,425.9,426.61,427.0943,425.55,58129525,421.7429,422.446,422.9255,421.3963,58129525,"Jun 25, 21",1.509999999999991,0.0036
2021-06-28,427.47,427.65,425.89,427.17,SPY,53159581,HISTORICAL_PRICES,SPY,,1648509789000,2.0184296003389353,2.0184296003389353,427.17,427.47,427.65,425.89,53159581,423.0005,423.2976,423.4758,421.733,53159581,"Jun 28, 21",0.8600000000000136,0.002
2021-06-29,427.7,428.56,427.13,427.88,SPY,35970515,HISTORICAL_PRICES,SPY,,1648509539000,2.020053664736619,2.020053664736619,427.88,427.7,428.56,427.13,35970515,423.7036,423.5253,424.3769,422.9609,35970515,"Jun 29, 21",0.22999999999996135,0.0005
2021-06-30,428.06,428.78,427.18,427.21,SPY,64827858,HISTORICAL_PRICES,SPY,,1648509657000,2.0225956785764723,2.0225956785764723,427.21,428.06,428.78,427.18,64827858,423.0401,423.8818,424.5948,423.0104,64827858,"Jun 30, 21",0.36000000000001364,0.0008
2021-07-01,430.43,430.6,428.8,428.87,SPY,53441027,HISTORICAL_PRICES,SPY,,1648509695000,2.039330603022172,2.039330603022172,428.87,430.43,430.6,428.8,53441027,424.6839,426.2287,426.397,424.6146,53441027,"Jul 1, 21",2.3700000000000045,0.0055
2021-07-02,433.72,434.1,430.5218,431.67,SPY,57697668,HISTORICAL_PRICES,SPY,,1648509600000,2.0625617850586075,2.0625617850586075,431.67,433.72,434.1,430.5218,57697668,427.4566,429.4866,429.8628,426.3196,57697668,"Jul 2, 21",3.2900000000000205,0.0076
2021-07-06,432.93,434.01,430.01,433.78,SPY,68710419,HISTORICAL_PRICES,SPY,,1648509397000,2.056983476910041,2.056983476910041,433.78,432.93,434.01,430.01,68710419,429.546,428.7043,429.7737,425.8128,68710419,"Jul 6, 21",-0.7900000000000205,-0.0018
2021-07-07,434.46,434.76,431.51,433.66,SPY,63549456,HISTORICAL_PRICES,SPY,,1648509695000,2.0677870357294164,2.0677870357294164,433.66,434.46,434.76,431.51,63549456,429.4271,430.2193,430.5164,427.2981,63549456,"Jul 7, 21",1.5299999999999727,0.0035
2021-07-08,430.92,431.73,427.52,428.78,SPY,97595232,HISTORICAL_PRICES,SPY,,1648509557000,2.0427905663041943,2.0427905663041943,428.78,430.92,431.73,427.52,97595232,424.5948,426.7139,427.516,423.3471,97595232,"Jul 8, 21",-3.5399999999999636,-0.0081
2021-07-09,435.52,435.84,430.714,432.53,SPY,76238584,HISTORICAL_PRICES,SPY,,1648509657000,2.0752718542578728,2.0752718542578728,432.53,435.52,435.84,430.714,76238584,428.3082,431.269,431.5859,426.5099,76238584,"Jul 9, 21",4.599999999999966,0.0107
2021-07-12,437.08,437.35,434.97,435.43,SPY,52889585,HISTORICAL_PRICES,SPY,,1648509769000,2.086287247563903,2.086287247563903,435.43,437.08,437.35,434.97,52889585,431.1799,432.8138,433.0811,430.7244,52889585,"Jul 12, 21",1.5600000000000023,0.0036
2021-07-13,435.59,437.84,435.31,436.24,SPY,52911312,HISTORICAL_PRICES,SPY,,1648509491000,2.075766134726733,2.075766134726733,436.24,435.59,437.84,435.31,52911312,431.982,431.3383,433.5663,431.061,52911312,"Jul 13, 21",-1.490000000000009,-0.0034
2021-07-14,436.24,437.92,434.91,437.4,SPY,64130352,HISTORICAL_PRICES,SPY,,1648509557000,2.0803558819375794,2.0803558819375794,437.4,436.24,437.92,434.91,64130352,433.1306,431.982,433.6456,430.6649,64130352,"Jul 14, 21",0.6500000000000341,0.0015
2021-07-15,434.75,435.53,432.72,434.81,SPY,55126358,HISTORICAL_PRICES,SPY,,1648509419000,2.0698347691004093,2.0698347691004093,434.81,434.75,435.53,432.72,55126358,430.5659,430.5065,431.2789,428.4963,55126358,"Jul 15, 21",-1.490000000000009,-0.0034
2021-07-16,431.34,436.06,430.92,436.01,SPY,75874662,HISTORICAL_PRICES,SPY,,1648509715000,2.045756249117356,2.045756249117356,436.01,431.34,436.06,430.92,75874662,431.7542,427.1298,431.8037,426.7139,75874662,"Jul 16, 21",-3.410000000000025,-0.0078
2021-07-19,424.97,431.4089,421.97,426.19,SPY,147987000,HISTORICAL_PRICES,SPY,,1648509557000,2.0007767264510665,2.0007767264510665,426.19,424.97,431.4089,421.97,147987000,422.0301,420.822,427.198,417.8512,147987000,"Jul 19, 21",-6.369999999999948,-0.0148
2021-07-20,431.06,432.42,424.83,425.68,SPY,99608174,HISTORICAL_PRICES,SPY,,1648509447000,2.043779127241915,2.043779127241915,425.68,431.06,432.42,424.83,99608174,421.525,426.8525,428.1992,420.6833,99608174,"Jul 20, 21",6.089999999999975,0.0143
2021-07-21,434.55,434.7,431.0111,432.34,SPY,64724389,HISTORICAL_PRICES,SPY,,1648509527000,2.06842253918938,2.06842253918938,432.34,434.55,434.7,431.0111,64724389,428.12,430.3085,430.457,426.8041,64724389,"Jul 21, 21",3.490000000000009,0.0081
2021-07-22,435.46,435.72,433.69,434.74,SPY,47878539,HISTORICAL_PRICES,SPY,,1648509539000,2.074848185284564,2.074848185284564,434.74,435.46,435.72,433.69,47878539,430.4966,431.2096,431.467,429.4568,47878539,"Jul 22, 21",0.9099999999999682,0.0021
2021-07-23,439.94,440.3,436.79,437.52,SPY,63766637,HISTORICAL_PRICES,SPY,,1648509397000,2.106482135291625,2.106482135291625,437.52,439.94,440.3,436.79,63766637,433.2495,435.6458,436.0023,432.5266,63766637,"Jul 23, 21",4.480000000000018,0.0103
2021-07-26,441.02,441.03,439.26,439.31,SPY,43719187,HISTORICAL_PRICES,SPY,,1648509378000,2.1141081768111847,2.1141081768111847,439.31,441.02,441.03,439.26,43719187,435.022,436.7153,436.7252,434.9725,43719187,"Jul 26, 21",1.079999999999984,0.0025
2021-07-27,439.01,439.94,435.99,439.91,SPY,67397137,HISTORICAL_PRICES,SPY,,1648509397000,2.099915266205338,2.099915266205338,439.91,439.01,439.94,435.99,67397137,435.6161,434.7249,435.6458,431.7344,67397137,"Jul 27, 21",-2.009999999999991,-0.0046
2021-07-28,438.83,440.3,437.31,439.68,SPY,52472360,HISTORICAL_PRICES,SPY,,1648509789000,2.0986442592854115,2.0986442592854115,439.68,438.83,440.3,437.31,52472360,435.3884,434.5467,436.0023,433.0415,52472360,"Jul 28, 21",-0.18000000000000682,-0.0004
2021-07-29,440.65,441.8,439.81,439.815,SPY,47435342,HISTORICAL_PRICES,SPY,,1648509378000,2.11149555147578,2.11149555147578,439.815,440.65,441.8,439.81,47435342,435.5221,436.3489,437.4877,435.5171,47435342,"Jul 29, 21",1.8199999999999932,0.0041
2021-07-30,438.51,440.06,437.77,437.91,SPY,68951202,HISTORICAL_PRICES,SPY,,1648509419000,2.0963846914277644,2.0963846914277644,437.91,438.51,440.06,437.77,68951202,433.6357,434.2298,435.7647,433.497,68951202,"Jul 30, 21",-2.1399999999999864,-0.0049
2021-08-02,437.59,440.93,437.21,440.34,SPY,58783297,HISTORICAL_PRICES,SPY,,1648509635000,2.0898884338370283,2.0898884338370283,440.34,437.59,440.93,437.21,58783297,436.0419,433.3188,436.6262,432.9425,58783297,"Aug 2, 21",-0.9200000000000159,-0.0021
2021-08-03,441.15,441.28,436.1,438.44,SPY,58053896,HISTORICAL_PRICES,SPY,,1648509491000,2.115026126253354,2.115026126253354,438.44,441.15,441.28,436.1,58053896,434.1605,436.844,436.9728,431.8433,58053896,"Aug 3, 21",3.5600000000000023,0.0081
2021-08-04,438.98,441.1243,438.73,439.78,SPY,46732212,HISTORICAL_PRICES,SPY,,1648509447000,2.099703431718684,2.099703431718684,439.78,438.98,441.1243,438.73,46732212,435.4874,434.6952,436.8186,434.4477,46732212,"Aug 4, 21",-2.169999999999959,-0.0049
2021-08-05,441.76,441.85,439.88,440.22,SPY,38969659,HISTORICAL_PRICES,SPY,,1648509491000,2.119333427481994,2.119333427481994,440.22,441.76,441.85,439.88,38969659,435.9231,437.4481,437.5372,435.5864,38969659,"Aug 5, 21",2.7799999999999727,0.0063
2021-08-06,442.49,442.94,441.8,442.1,SPY,46930008,HISTORICAL_PRICES,SPY,,1648509695000,2.1244880666572517,2.1244880666572517,442.1,442.49,442.94,441.8,46930008,437.7848,438.171,438.6166,437.4877,46930008,"Aug 6, 21",0.7300000000000182,0.0017
2021-08-09,442.13,442.795,441.31,442.46,SPY,41222585,HISTORICAL_PRICES,SPY,,1648509657000,2.1219460528173983,2.1219460528173983,442.46,442.13,442.795,441.31,41222585,438.1412,437.8145,438.473,437.0025,41222585,"Aug 9, 21",-0.36000000000001364,-0.0008
2021-08-10,442.68,443.44,441.88,442.61,SPY,43339275,HISTORICAL_PRICES,SPY,,1648509732000,2.1258296850727296,2.1258296850727296,442.61,442.68,443.44,441.88,43339275,438.2898,438.3591,439.1117,437.5669,43339275,"Aug 10, 21",0.5500000000000114,0.0012
