,close,high,low,open,symbol,volume,id,key,subkey,updated,changeOverTime,marketChangeOverTime,uOpen,uClose,uHigh,uLow,uVolume,fOpen,fClose,fHigh,fLow,fVolume,date,change,changePercent
2010-10-28,118.4,119.11,117.83,119.06,SPY,168575989,HISTORICAL_PRICES,SPY,,1648509759000,-0.16395989267052674,-0.16395989267052674,119.06,118.4,119.11,117.83,168575989,78.8566,78.4195,78.8897,78.0419,168575989,"Oct 28, 10",0.020000000000010232,0.0002
2010-10-29,118.49,118.72,118.07,118.28,SPY,144305475,HISTORICAL_PRICES,SPY,,1648509376000,-0.16332438921056355,-0.16332438921056355,118.28,118.49,118.72,118.07,144305475,78.34,78.4791,78.6314,78.2009,144305475,"Oct 29, 10",0.0899999999999892,0.0008
2010-11-01,118.53,119.75,117.85,119.07,SPY,174074708,HISTORICAL_PRICES,SPY,,1648509637000,-0.1630419432283576,-0.1630419432283576,119.07,118.53,119.75,117.85,174074708,78.8632,78.5056,79.3136,78.0552,174074708,"Nov 1, 10",0.04000000000000625,0.0003
2010-11-02,119.475,119.75,119.1,119.42,SPY,158345856,HISTORICAL_PRICES,SPY,,1648509445000,-0.15636915689874317,-0.15636915689874317,119.42,119.475,119.75,119.1,158345856,79.095,79.1315,79.3136,78.8831,158345856,"Nov 2, 10",0.9449999999999932,0.008
2010-11-03,119.95,120.02,118.45,119.675,SPY,226702775,HISTORICAL_PRICES,SPY,,1648509537000,-0.15301511086004801,-0.15301511086004801,119.675,119.95,120.02,118.45,226702775,79.2639,79.4461,79.4924,78.4526,226702775,"Nov 3, 10",0.4750000000000085,0.004
2010-11-04,122.26,122.32,119.9724,121.28,SPY,215039313,HISTORICAL_PRICES,SPY,,1648509445000,-0.1367038553876571,-0.1367038553876571,121.28,122.26,122.32,119.9724,215039313,80.327,80.976,81.0158,79.4609,215039313,"Nov 4, 10",2.3100000000000023,0.0193
2010-11-05,122.725,122.92,122.18,122.34,SPY,180654096,HISTORICAL_PRICES,SPY,,1648509618000,-0.13342042084451355,-0.13342042084451355,122.34,122.725,122.92,122.18,180654096,81.029,81.284,81.4132,80.9231,180654096,"Nov 5, 10",0.4649999999999892,0.0038
2010-11-08,122.49,122.69,121.94,122.34,SPY,155901614,HISTORICAL_PRICES,SPY,,1648509445000,-0.13507979098997322,-0.13507979098997322,122.34,122.49,122.69,121.94,155901614,81.029,81.1284,81.2608,80.7641,155901614,"Nov 8, 10",-0.23499999999999943,-0.0019
2010-11-09,121.61,122.95,121.12,122.82,SPY,186621575,HISTORICAL_PRICES,SPY,,1648509524000,-0.14129360259850307,-0.14129360259850307,122.82,121.61,122.95,121.12,186621575,81.347,80.5455,81.4331,80.221,186621575,"Nov 9, 10",-0.8799999999999955,-0.0072
2010-11-10,122.1,122.16,120.66,121.58,SPY,221387386,HISTORICAL_PRICES,SPY,,1648509637000,-0.1378336393164808,-0.1378336393164808,121.58,122.1,122.16,120.66,221387386,80.5257,80.8701,80.9098,79.9163,221387386,"Nov 10, 10",0.4899999999999949,0.004
2010-11-11,121.635,121.82,120.68,121.05,SPY,158017547,HISTORICAL_PRICES,SPY,,1648509676000,-0.14111707385962433,-0.14111707385962433,121.05,121.635,121.82,120.68,158017547,80.1746,80.5621,80.6846,79.9296,158017547,"Nov 11, 10",-0.4649999999999892,-0.0038
2010-11-12,120.198,121.35,119.65,120.82,SPY,239068789,HISTORICAL_PRICES,SPY,,1648509723000,-0.1512639457703715,-0.1512639457703715,120.82,120.198,121.35,119.65,239068789,80.0223,79.6103,80.3733,79.2474,239068789,"Nov 12, 10",-1.4370000000000118,-0.0118
2010-11-15,120.03,121.05,119.98,120.58,SPY,163940710,HISTORICAL_PRICES,SPY,,1648509483000,-0.15245021889563623,-0.15245021889563623,120.58,120.03,121.05,119.98,163940710,79.8633,79.4991,80.1746,79.4659,163940710,"Nov 15, 10",-0.16799999999999216,-0.0014
2010-11-16,118.16,119.49,117.59,119.29,SPY,300331917,HISTORICAL_PRICES,SPY,,1648509637000,-0.16565456856376223,-0.16565456856376223,119.29,118.16,119.49,117.59,300331917,79.0089,78.2605,79.1414,77.883,300331917,"Nov 16, 10",-1.8700000000000045,-0.0156
2010-11-17,118.218,118.71,117.86,118.21,SPY,172308826,HISTORICAL_PRICES,SPY,,1648509555000,-0.1652450218895636,-0.1652450218895636,118.21,118.218,118.71,117.86,172308826,78.2936,78.2989,78.6248,78.0618,172308826,"Nov 17, 10",0.058000000000006935,0.0005
2010-11-18,119.9575,120.39,119.35,119.36,SPY,197723674,HISTORICAL_PRICES,SPY,,1648509483000,-0.15296215223838447,-0.15296215223838447,119.36,119.9575,120.39,119.35,197723674,79.0553,79.451,79.7375,79.0487,197723674,"Nov 18, 10",1.7394999999999925,0.0147
2010-11-19,120.29,120.34,119.25,119.9,SPY,156852807,HISTORICAL_PRICES,SPY,,1648509555000,-0.15061432001129782,-0.15061432001129782,119.9,120.29,120.34,119.25,156852807,79.413,79.6713,79.7044,78.9824,156852807,"Nov 19, 10",0.33250000000001023,0.0028
2010-11-22,120.19,120.24,118.77,119.69,SPY,181592166,HISTORICAL_PRICES,SPY,,1648509376000,-0.15132043496681263,-0.15132043496681263,119.69,120.19,120.24,118.77,181592166,79.2739,79.605,79.6381,78.6645,181592166,"Nov 22, 10",-0.10000000000000853,-0.0008
2010-11-23,118.4475,119.015,117.99,118.77,SPY,222308913,HISTORICAL_PRICES,SPY,,1648509537000,-0.16362448806665725,-0.16362448806665725,118.77,118.4475,119.015,117.99,222308913,78.6645,78.4509,78.8268,78.1479,222308913,"Nov 23, 10",-1.7424999999999926,-0.0145
2010-11-24,120.2,120.23,119.18,119.2,SPY,140159033,HISTORICAL_PRICES,SPY,,1648509483000,-0.15124982347126112,-0.15124982347126112,119.2,120.2,120.23,119.18,140159033,78.9493,79.6117,79.6315,78.9361,140159033,"Nov 24, 10",1.7524999999999977,0.0148
2010-11-26,118.8,119.81,118.8,119.16,SPY,76007704,HISTORICAL_PRICES,SPY,,1648509555000,-0.1611354328484678,-0.1611354328484678,119.16,118.8,119.81,118.8,76007704,78.9228,78.6844,79.3533,78.6844,76007704,"Nov 26, 10",-1.4000000000000057,-0.0116
2010-11-29,119.162,119.48,117.74,118.5,SPY,223642224,HISTORICAL_PRICES,SPY,,1648509707000,-0.1585792967095043,-0.1585792967095043,118.5,119.162,119.48,117.74,223642224,78.4857,78.9242,79.1348,77.9823,223642224,"Nov 29, 10",0.362000000000009,0.003
2010-11-30,118.4925,119.17,117.81,117.98,SPY,233930639,HISTORICAL_PRICES,SPY,,1648509524000,-0.16330673633667558,-0.16330673633667558,117.98,118.4925,119.17,117.81,233930639,78.1413,78.4807,78.9295,78.0287,233930639,"Nov 30, 10",-0.6694999999999993,-0.0056
2010-12-01,121.01,121.24,120.19,120.2,SPY,221037149,HISTORICAL_PRICES,SPY,,1648509587000,-0.14553029233159157,-0.14553029233159157,120.2,121.01,121.24,120.19,221037149,79.6117,80.1481,80.3005,79.605,221037149,"Dec 1, 10",2.5174999999999983,0.0212
2010-12-02,122.56,122.65,121.13,121.2,SPY,191213570,HISTORICAL_PRICES,SPY,,1648509445000,-0.13458551052111284,-0.13458551052111284,121.2,122.56,122.65,121.13,191213570,80.274,81.1747,81.2344,80.2276,191213570,"Dec 2, 10",1.5499999999999972,0.0128
2010-12-03,122.89,123.03,122.11,122.14,SPY,151288823,HISTORICAL_PRICES,SPY,,1648509415000,-0.13225533116791416,-0.13225533116791416,122.14,122.89,123.03,122.11,151288823,80.8966,81.3933,81.486,80.8767,151288823,"Dec 3, 10",0.3299999999999983,0.0027
2010-12-06,122.76,123.04,122.5,122.63,SPY,103050459,HISTORICAL_PRICES,SPY,,1648509483000,-0.13317328061008332,-0.13317328061008332,122.63,122.76,123.04,122.5,103050459,81.2211,81.3072,81.4927,81.135,103050459,"Dec 6, 10",-0.12999999999999545,-0.0011
2010-12-07,122.83,124.01,122.76,123.94,SPY,206580946,HISTORICAL_PRICES,SPY,,1648509676000,-0.13267900014122302,-0.13267900014122302,123.94,122.83,124.01,122.76,206580946,82.0888,81.3536,82.1351,81.3072,206580946,"Dec 7, 10",0.06999999999999318,0.0006
2010-12-08,123.28,123.38,122.41,122.98,SPY,138019177,HISTORICAL_PRICES,SPY,,1648509723000,-0.1295014828414066,-0.1295014828414066,122.98,123.28,123.38,122.41,138019177,81.4529,81.6516,81.7179,81.0754,138019177,"Dec 8, 10",0.45000000000000284,0.0037
2010-12-09,123.76,124.02,123.15,123.97,SPY,123705049,HISTORICAL_PRICES,SPY,,1648509618000,-0.12611213105493574,-0.12611213105493574,123.97,123.76,124.02,123.15,123705049,82.1086,81.9695,82.1417,81.5655,123705049,"Dec 9, 10",0.480000000000004,0.0039
2010-12-10,124.48,124.6,123.73,124.14,SPY,117571625,HISTORICAL_PRICES,SPY,,1648509445000,-0.12102810337522948,-0.12102810337522948,124.14,124.48,124.6,123.73,117571625,82.2212,82.4464,82.5259,81.9497,117571625,"Dec 10, 10",0.7199999999999989,0.0058
2010-12-13,124.56,125.2,124.52,125.05,SPY,133812609,HISTORICAL_PRICES,SPY,,1648509587000,-0.1204632114108177,-0.1204632114108177,125.05,124.56,125.2,124.52,133812609,82.8239,82.4994,82.9233,82.4729,133812609,"Dec 13, 10",0.0799999999999983,0.0006
2010-12-14,124.67,125.23,124.29,124.75,SPY,147249532,HISTORICAL_PRICES,SPY,,1648509759000,-0.11968648495975147,-0.11968648495975147,124.75,124.67,125.23,124.29,147249532,82.6252,82.5723,82.9432,82.3206,147249532,"Dec 14, 10",0.10999999999999943,0.0009
2010-12-15,124.098,124.93,123.89,124.44,SPY,160823010,HISTORICAL_PRICES,SPY,,1648509524000,-0.1237254625052959,-0.1237254625052959,124.44,124.098,124.93,123.89,160823010,82.4199,82.1934,82.7445,82.0556,160823010,"Dec 15, 10",-0.5720000000000027,-0.0046
2010-12-16,124.82,124.91,123.75,124.18,SPY,185035177,HISTORICAL_PRICES,SPY,,1648509483000,-0.11862731252647939,-0.11862731252647939,124.18,124.82,124.91,123.75,185035177,82.2477,82.6716,82.7312,81.9629,185035177,"Dec 16, 10",0.7219999999999942,0.0058
2010-12-17,124.3,124.46,123.82,124.08,SPY,141075278,HISTORICAL_PRICES,SPY,,1648509445000,-0.1222991102951561,-0.1222991102951561,124.08,124.3,124.46,123.82,141075278,84.4599,84.6096,84.7185,84.2829,141075278,"Dec 17, 10",-0.519999999999996,-0.0042
2010-12-20,124.6,124.9,123.98,124.64,SPY,119085459,HISTORICAL_PRICES,SPY,,1648509637000,-0.12018076542861185,-0.12018076542861185,124.64,124.6,124.9,123.98,119085459,84.8411,84.8138,85.018,84.3918,119085459,"Dec 20, 10",0.29999999999999716,0.0024
2010-12-21,125.39,125.47,124.87,124.99,SPY,94965438,HISTORICAL_PRICES,SPY,,1648509537000,-0.11460245728004521,-0.11460245728004521,124.99,125.39,125.47,124.87,94965438,85.0793,85.3516,85.406,84.9976,94965438,"Dec 21, 10",0.7900000000000063,0.0063
2010-12-22,125.78,125.82,125.41,125.48,SPY,78878090,HISTORICAL_PRICES,SPY,,1648509759000,-0.11184860895353765,-0.11184860895353765,125.48,125.78,125.82,125.41,78878090,85.4128,85.617,85.6443,85.3652,78878090,"Dec 22, 10",0.39000000000000057,0.0031
2010-12-23,125.6,125.78,125.29,125.64,SPY,70079275,HISTORICAL_PRICES,SPY,,1648509723000,-0.11311961587346427,-0.11311961587346427,125.64,125.6,125.78,125.29,70079275,85.5217,85.4945,85.617,85.2835,70079275,"Dec 23, 10",-0.18000000000000682,-0.0014
2010-12-27,125.65,125.77,125.04,125.13,SPY,58125974,HISTORICAL_PRICES,SPY,,1648509445000,-0.1127665583957068,-0.1127665583957068,125.13,125.65,125.77,125.04,58125974,85.1746,85.5286,85.6102,85.1133,58125974,"Dec 27, 10",0.05000000000001137,0.0004
2010-12-28,125.83,125.95,125.5,125.9,SPY,55309010,HISTORICAL_PRICES,SPY,,1648509782000,-0.1114955514757803,-0.1114955514757803,125.9,125.83,125.95,125.5,55309010,85.6987,85.6511,85.7328,85.4264,55309010,"Dec 28, 10",0.1799999999999926,0.0014
2010-12-29,125.92,126.2,125.9,125.98,SPY,58033036,HISTORICAL_PRICES,SPY,,1648509618000,-0.11086004801581699,-0.11086004801581699,125.98,125.92,126.2,125.9,58033036,85.7532,85.7123,85.9029,85.6987,58033036,"Dec 29, 10",0.09000000000000341,0.0007
2010-12-30,125.72,126.13,125.53,125.8,SPY,76616846,HISTORICAL_PRICES,SPY,,1648509587000,-0.11227227792684653,-0.11227227792684653,125.8,125.72,126.13,125.53,76616846,85.6307,85.5762,85.8553,85.4469,76616846,"Dec 30, 10",-0.20000000000000284,-0.0016
2010-12-31,125.75,125.87,125.33,125.53,SPY,91270271,HISTORICAL_PRICES,SPY,,1648509618000,-0.11206044344019209,-0.11206044344019209,125.53,125.75,125.87,125.33,91270271,85.4469,85.5966,85.6783,85.3107,91270271,"Dec 31, 10",0.030000000000001137,0.0002
2011-01-03,127.05,127.6,125.6969,126.71,SPY,138725191,HISTORICAL_PRICES,SPY,,1648509555000,-0.10288094901850026,-0.10288094901850026,126.71,127.05,127.6,125.6969,138725191,86.2501,86.4815,86.8559,85.5605,138725191,"Jan 3, 11",1.2999999999999972,0.0103
2011-01-04,126.98,127.37,126.19,127.33,SPY,137409675,HISTORICAL_PRICES,SPY,,1648509618000,-0.10337522948736054,-0.10337522948736054,127.33,126.98,127.37,126.19,137409675,86.6721,86.4339,86.6993,85.8961,137409675,"Jan 4, 11",-0.06999999999999318,-0.0006
2011-01-05,127.64,127.725,126.46,126.58,SPY,133975250,HISTORICAL_PRICES,SPY,,1648509483000,-0.09871487078096317,-0.09871487078096317,126.58,127.64,127.725,126.46,133975250,86.1616,86.8831,86.941,86.0799,133975250,"Jan 5, 11",0.6599999999999966,0.0052
2011-01-06,127.39,127.83,127.01,127.69,SPY,122518970,HISTORICAL_PRICES,SPY,,1648509392000,-0.10048015816975006,-0.10048015816975006,127.69,127.39,127.83,127.01,122518970,86.9172,86.7129,87.0125,86.4543,122518970,"Jan 6, 11",-0.25,-0.002
2011-01-07,127.14,127.77,126.15,127.56,SPY,156034587,HISTORICAL_PRICES,SPY,,1648509483000,-0.10224544555853696,-0.10224544555853696,127.56,127.14,127.77,126.15,156034587,86.8287,86.5428,86.9716,85.8689,156034587,"Jan 7, 11",-0.25,-0.002
2011-01-10,126.98,127.16,126.2,126.58,SPY,122401644,HISTORICAL_PRICES,SPY,,1648509376000,-0.10337522948736054,-0.10337522948736054,126.58,126.98,127.16,126.2,122401644,86.1616,86.4339,86.5564,85.9029,122401644,"Jan 10, 11",-0.1599999999999966,-0.0013
2011-01-11,127.43,127.74,126.95,127.44,SPY,110286968,HISTORICAL_PRICES,SPY,,1648509587000,-0.10019771218754411,-0.10019771218754411,127.44,127.43,127.74,126.95,110286968,86.747,86.7402,86.9512,86.4134,110286968,"Jan 11, 11",0.45000000000000284,0.0035
2011-01-12,128.58,128.72,127.4621,128.21,SPY,107929135,HISTORICAL_PRICES,SPY,,1648509620000,-0.09207739019912436,-0.09207739019912436,128.21,128.58,128.72,127.4621,107929135,87.2711,87.523,87.6183,86.762,107929135,"Jan 12, 11",1.1500000000000057,0.009
2011-01-13,128.3675,128.69,128.05,128.63,SPY,129229132,HISTORICAL_PRICES,SPY,,1648509759000,-0.09357788447959325,-0.09357788447959325,128.63,128.3675,128.69,128.05,129229132,87.557,87.3783,87.5978,87.1622,129229132,"Jan 13, 11",-0.21250000000000568,-0.0017
2011-01-14,129.3,129.33,128.1,128.19,SPY,117677857,HISTORICAL_PRICES,SPY,,1648509415000,-0.08699336251941811,-0.08699336251941811,128.19,129.3,129.33,128.1,117677857,87.2575,88.0131,88.0335,87.1962,117677857,"Jan 14, 11",0.9325000000000045,0.0073
2011-01-18,129.52,129.64,129.03,129.18,SPY,114401252,HISTORICAL_PRICES,SPY,,1648509620000,-0.08543990961728565,-0.08543990961728565,129.18,129.52,129.64,129.03,114401252,87.9314,88.1628,88.2445,87.8293,114401252,"Jan 18, 11",0.21999999999999886,0.0017
2011-01-19,128.25,129.5357,127.91,129.41,SPY,151958324,HISTORICAL_PRICES,SPY,,1648509524000,-0.09440756955232314,-0.09440756955232314,129.41,128.25,129.5357,127.91,151958324,88.0879,87.2983,88.1735,87.0669,151958324,"Jan 19, 11",-1.2700000000000102,-0.0098
2011-01-20,128.08,128.4,127.13,127.96,SPY,175745603,HISTORICAL_PRICES,SPY,,1648509555000,-0.09560796497669814,-0.09560796497669814,127.96,128.08,128.4,127.13,175745603,87.1009,87.1826,87.4004,86.536,175745603,"Jan 20, 11",-0.1699999999999875,-0.0013
2011-01-21,128.37,129.17,128.23,128.88,SPY,151462880,HISTORICAL_PRICES,SPY,,1648509392000,-0.09356023160570541,-0.09356023160570541,128.88,128.37,129.17,128.23,151462880,87.7272,87.38,87.9246,87.2847,151462880,"Jan 21, 11",0.28999999999999204,0.0023
2011-01-24,129.1,129.25,128.26,128.285,SPY,113715455,HISTORICAL_PRICES,SPY,,1648509483000,-0.08840559243044775,-0.08840559243044775,128.285,129.1,129.25,128.26,113715455,87.3222,87.8769,87.979,87.3051,113715455,"Jan 24, 11",0.7299999999999898,0.0057
2011-01-25,129.17,129.28,128.11,128.76,SPY,167552153,HISTORICAL_PRICES,SPY,,1648509587000,-0.08791131196158747,-0.08791131196158747,128.76,129.17,129.28,128.11,167552153,87.6455,87.9246,87.9995,87.203,167552153,"Jan 25, 11",0.06999999999999318,0.0005
2011-01-26,129.67,130.05,129.23,129.49,SPY,141281439,HISTORICAL_PRICES,SPY,,1648509782000,-0.08438073718401368,-0.08438073718401368,129.49,129.67,130.05,129.23,141281439,88.1424,88.2649,88.5236,87.9654,141281439,"Jan 26, 11",0.5,0.0039
2011-01-27,129.99,130.21,129.47,129.7,SPY,123302633,HISTORICAL_PRICES,SPY,,1648509415000,-0.0821211693263663,-0.0821211693263663,129.7,129.99,130.21,129.47,123302633,88.2853,88.4827,88.6325,88.1288,123302633,"Jan 27, 11",0.3200000000000216,0.0025
2011-01-28,127.72,130.35,127.51,130.14,SPY,295637223,HISTORICAL_PRICES,SPY,,1648509483000,-0.09814997881655137,-0.09814997881655137,130.14,127.72,130.35,127.51,295637223,88.5848,86.9376,88.7278,86.7946,295637223,"Jan 28, 11",-2.2700000000000102,-0.0175
2011-01-31,128.68,128.78,127.75,128.07,SPY,149249105,HISTORICAL_PRICES,SPY,,1648509637000,-0.09137127524360963,-0.09137127524360963,128.07,128.68,128.78,127.75,149249105,87.1758,87.591,87.6591,86.958,149249105,"Jan 31, 11",0.960000000000008,0.0075
2011-02-01,130.74,130.97,129.3801,129.46,SPY,167194214,HISTORICAL_PRICES,SPY,,1648509555000,-0.07682530716000562,-0.07682530716000562,129.46,130.74,130.97,129.3801,167194214,88.122,88.9933,89.1498,88.0676,167194214,"Feb 1, 11",2.0600000000000023,0.016
2011-02-02,130.485,130.84,130.33,130.4,SPY,118323602,HISTORICAL_PRICES,SPY,,1648509759000,-0.07862590029656821,-0.07862590029656821,130.4,130.485,130.84,130.33,118323602,88.7618,88.8197,89.0613,88.7142,118323602,"Feb 2, 11",-0.25499999999999545,-0.002
2011-02-03,130.78,130.98,129.57,130.26,SPY,145886611,HISTORICAL_PRICES,SPY,,1648509759000,-0.07654286117779976,-0.07654286117779976,130.26,130.78,130.98,129.57,145886611,88.6665,89.0205,89.1566,88.1969,145886611,"Feb 3, 11",0.2949999999999875,0.0023
2011-02-04,131.15,131.2,130.23,130.83,SPY,134634710,HISTORICAL_PRICES,SPY,,1648509707000,-0.07393023584239514,-0.07393023584239514,130.83,131.15,131.2,130.23,134634710,89.0545,89.2723,89.3064,88.6461,134634710,"Feb 4, 11",0.37000000000000455,0.0028
2011-02-07,131.97,132.4,131.43,131.44,SPY,112439030,HISTORICAL_PRICES,SPY,,1648509524000,-0.06814009320717417,-0.06814009320717417,131.44,131.97,132.4,131.43,112439030,89.4697,89.8305,90.1232,89.4629,112439030,"Feb 7, 11",0.8199999999999932,0.0063
2011-02-08,132.57,132.64,131.73,132.09,SPY,99072704,HISTORICAL_PRICES,SPY,,1648509676000,-0.06390340347408566,-0.06390340347408566,132.09,132.57,132.64,131.73,99072704,89.9122,90.2389,90.2866,89.6671,99072704,"Feb 8, 11",0.5999999999999943,0.0045
2011-02-09,132.269,132.63,131.61,132.21,SPY,146436606,HISTORICAL_PRICES,SPY,,1648509555000,-0.066028809490185,-0.066028809490185,132.21,132.269,132.63,131.61,146436606,89.9939,90.034,90.2798,89.5855,146436606,"Feb 9, 11",-0.3009999999999877,-0.0023
2011-02-10,132.321,132.47,131.3,131.6,SPY,162708478,HISTORICAL_PRICES,SPY,,1648509723000,-0.06566162971331738,-0.06566162971331738,131.6,132.321,132.47,131.3,162708478,89.5786,90.0694,90.1708,89.3744,162708478,"Feb 10, 11",0.0519999999999925,0.0004
2011-02-11,133.11,133.28,131.77,131.8,SPY,137716436,HISTORICAL_PRICES,SPY,,1648509537000,-0.06009038271430582,-0.06009038271430582,131.8,133.11,133.28,131.77,137716436,89.7148,90.6065,90.7222,89.6944,137716436,"Feb 11, 11",0.7890000000000157,0.006
2011-02-14,133.43,133.54,132.88,133.03,SPY,101691100,HISTORICAL_PRICES,SPY,,1648509723000,-0.05783081485665865,-0.05783081485665865,133.03,133.43,133.54,132.88,101691100,90.552,90.8243,90.8992,90.4499,101691100,"Feb 14, 11",0.3199999999999932,0.0024
2011-02-15,133.01,133.22,132.3167,133.02,SPY,119575387,HISTORICAL_PRICES,SPY,,1648509723000,-0.06079649766982074,-0.06079649766982074,133.02,133.01,133.22,132.3167,119575387,90.5452,90.5384,90.6814,90.0665,119575387,"Feb 15, 11",-0.4200000000000159,-0.0031
2011-02-16,133.85,134.01,133.19,133.46,SPY,130183448,HISTORICAL_PRICES,SPY,,1648509376000,-0.05486513204349675,-0.05486513204349675,133.46,133.85,134.01,133.19,130183448,90.8447,91.1102,91.2191,90.6609,130183448,"Feb 16, 11",0.8400000000000034,0.0063
2011-02-17,134.25,134.43,133.34,133.46,SPY,109810420,HISTORICAL_PRICES,SPY,,1648509759000,-0.052040672221437684,-0.052040672221437684,133.46,134.25,134.43,133.34,109810420,90.8447,91.3825,91.505,90.763,109810420,"Feb 17, 11",0.4000000000000057,0.003
2011-02-18,134.53,134.69,134.06,134.37,SPY,130002330,HISTORICAL_PRICES,SPY,,1648509620000,-0.05006355034599635,-0.05006355034599635,134.37,134.53,134.69,134.06,130002330,91.4642,91.5731,91.682,91.2531,130002330,"Feb 18, 11",0.28000000000000114,0.0021
2011-02-22,131.83,134.5615,131.47,133.12,SPY,233116375,HISTORICAL_PRICES,SPY,,1648509637000,-0.06912865414489473,-0.06912865414489473,133.12,131.83,134.5615,131.47,233116375,90.6133,89.7352,91.5945,89.4902,233116375,"Feb 22, 11",-2.6999999999999886,-0.0201
2011-02-23,131.02,132.07,130.21,131.75,SPY,227610100,HISTORICAL_PRICES,SPY,,1648509524000,-0.07484818528456429,-0.07484818528456429,131.75,131.02,132.07,130.21,227610100,89.6808,89.1839,89.8986,88.6325,227610100,"Feb 23, 11",-0.8100000000000023,-0.0061
2011-02-24,130.93,131.44,129.7,130.88,SPY,260467041,HISTORICAL_PRICES,SPY,,1648509376000,-0.07548368874452759,-0.07548368874452759,130.88,130.93,131.44,129.7,260467041,89.0886,89.1226,89.4697,88.2853,260467041,"Feb 24, 11",-0.09000000000000341,-0.0007
2011-02-25,132.33,132.41,131.4,131.48,SPY,141693837,HISTORICAL_PRICES,SPY,,1648509524000,-0.06559807936732094,-0.06559807936732094,131.48,132.33,132.41,131.4,141693837,89.497,90.0756,90.13,89.4425,141693837,"Feb 25, 11",1.4000000000000057,0.0107
2011-02-28,133.15,133.32,132.38,132.82,SPY,141600773,HISTORICAL_PRICES,SPY,,1648509445000,-0.05980793673209998,-0.05980793673209998,132.82,133.15,133.32,132.38,141600773,90.4091,90.6337,90.7494,90.1096,141600773,"Feb 28, 11",0.8199999999999932,0.0062
2011-03-01,130.93,133.69,130.89,133.57,SPY,258582270,HISTORICAL_PRICES,SPY,,1648509445000,-0.07548368874452759,-0.07548368874452759,133.57,130.93,133.69,130.89,258582270,90.9196,89.1226,91.0013,89.0954,258582270,"Mar 1, 11",-2.219999999999999,-0.0167
2011-03-02,131.21,131.82,130.35,130.75,SPY,200277834,HISTORICAL_PRICES,SPY,,1648509759000,-0.07350656686908626,-0.07350656686908626,130.75,131.21,131.82,130.35,200277834,89.0001,89.3132,89.7284,88.7278,200277834,"Mar 2, 11",0.28000000000000114,0.0021
2011-03-03,133.47,133.62,132.39,132.4,SPY,176485166,HISTORICAL_PRICES,SPY,,1648509782000,-0.0575483688744528,-0.0575483688744528,132.4,133.47,133.62,132.39,176485166,90.1232,90.8515,90.9536,90.1164,176485166,"Mar 3, 11",2.259999999999991,0.0172
2011-03-04,132.47,133.63,131.6,133.37,SPY,277371473,HISTORICAL_PRICES,SPY,,1648509723000,-0.06460951842960037,-0.06460951842960037,133.37,132.47,133.63,131.6,277371473,90.7835,90.1708,90.9604,89.5786,277371473,"Mar 4, 11",-1,-0.0075
2011-03-07,131.43,133.1594,130.735,132.86,SPY,216888931,HISTORICAL_PRICES,SPY,,1648509524000,-0.07195311396695381,-0.07195311396695381,132.86,131.43,133.1594,130.735,216888931,90.4363,89.4629,90.6401,88.9899,216888931,"Mar 7, 11",-1.039999999999992,-0.0079
2011-03-08,132.58,133,131.07,131.64,SPY,174706407,HISTORICAL_PRICES,SPY,,1648509392000,-0.06383279197853405,-0.06383279197853405,131.64,132.58,133,131.07,174706407,89.6059,90.2457,90.5316,89.2179,174706407,"Mar 8, 11",1.1500000000000057,0.0087
2011-03-09,132.39,132.8,131.6,132.32,SPY,153903463,HISTORICAL_PRICES,SPY,,1648509445000,-0.06517441039401227,-0.06517441039401227,132.32,132.39,132.8,131.6,153903463,90.0687,90.1164,90.3955,89.5786,153903463,"Mar 9, 11",-0.19000000000002615,-0.0014
2011-03-10,129.9375,131.18,129.81,131,SPY,301665703,HISTORICAL_PRICES,SPY,,1648509445000,-0.08249187967801161,-0.08249187967801161,131,129.9375,131.18,129.81,301665703,89.1702,88.447,89.2928,88.3602,301665703,"Mar 10, 11",-2.4524999999999864,-0.0185
2011-03-11,130.84,131.31,129.49,129.52,SPY,225758504,HISTORICAL_PRICES,SPY,,1648509723000,-0.0761191922044909,-0.0761191922044909,129.52,130.84,131.31,129.49,225758504,88.1628,89.0613,89.3812,88.1424,225758504,"Mar 11, 11",0.9025000000000034,0.0069
2011-03-14,130.05,130.48,129.06,129.99,SPY,235607778,HISTORICAL_PRICES,SPY,,1648509637000,-0.08169750035305742,-0.08169750035305742,129.99,130.05,130.48,129.06,235607778,88.4827,88.5236,88.8163,87.8497,235607778,"Mar 14, 11",-0.789999999999992,-0.006
2011-03-15,128.56,129.33,126.5,126.59,SPY,359794831,HISTORICAL_PRICES,SPY,,1648509415000,-0.09221861319022738,-0.09221861319022738,126.59,128.56,129.33,126.5,359794831,86.1684,87.5094,88.0335,86.1071,359794831,"Mar 15, 11",-1.490000000000009,-0.0115
2011-03-16,126.175,128.57,125.28,128.15,SPY,469160630,HISTORICAL_PRICES,SPY,,1648509759000,-0.10905945487925439,-0.10905945487925439,128.15,126.175,128.57,125.28,469160630,87.2303,85.8859,87.5162,85.2767,469160630,"Mar 16, 11",-2.385000000000005,-0.0186
2011-03-17,127.85,128.39,127.1,128,SPY,254521638,HISTORICAL_PRICES,SPY,,1648509524000,-0.09723202937438222,-0.09723202937438222,128,127.85,128.39,127.1,254521638,87.1282,87.0261,87.3936,86.5155,254521638,"Mar 17, 11",1.6749999999999972,0.0133
